"CASE"	"SERIAL"	"REF"	"QUESTNNR"	"MODE"	"STARTED"	"GQ02"	"GQ02_01"	"GQ02_02"	"GQ02_03"	"GQ02_04"	"GQ02_05"	"GQ02_06"	"GQ02_09"	"GQ02_10"	"GQ02_07"	"GQ02_07a"	"BI01"	"BI02"	"BI04_01"	"BI05"	"BI05_01"	"BI05_02"	"BI05_03"	"BI05_04"	"BI05_05"	"BI05_06"	"BI05_07"	"BI05_08"	"BI05_09"	"BI05_10"	"BI05_11"	"BI05_12"	"BI05_13"	"BI05_14"	"BI05_15"	"BI05_16"	"BI05_17"	"BI05_18"	"BI05_19"	"BI05_20"	"BI05_21"	"BI05_22"	"BI05_23"	"BI05_24"	"BI05_27"	"BI05_25"	"BI05_25a"	"BI05_26"	"BI06_01"	"BI07"	"BI08"	"BI08_01"	"BI08_02"	"BI08_03"	"BI08_04"	"BI08_05"	"BI08_06"	"BI08_07"	"BI08_08"	"BI08_09"	"BI08_10"	"BI08_11"	"BI08_11a"	"BI08_12"	"BI09"	"BI09_01"	"BI09_01a"	"BI09_02"	"BI09_03"	"BI09_04"	"BI09_05"	"BI09_06"	"BI09_07"	"BI09_08"	"BI09_08a"	"BI10"	"BI11"	"PR01"	"PR01_01"	"PR01_02"	"PR01_03"	"PR01_04"	"PR01_05"	"PR01_05a"	"PR01_06"	"PR03"	"PR07_02"	"PR07_03"	"PR07_04"	"PR07_05"	"PR07_06"	"PR07_07"	"PR07_08"	"PR07_09"	"PR07_10"	"PR07_01"	"DS04"	"DS09"	"DS10"	"DS11"	"DS11_01"	"DS11_02"	"DS11_03"	"DS11_04"	"DS11_05"	"DS11_06"	"DS11_06a"	"DS13_01"	"DS13_02"	"DS13_03"	"DS13_04"	"DS13_05"	"DS13_06"	"DS13_07"	"DS13_08"	"DS13_09"	"DS13_10"	"DS13_11"	"DS13_12"	"DS02_01"	"DS02_02"	"DS02_03"	"DS02_04"	"DS02_05"	"DS02_06"	"NA01"	"NA01_04"	"NA02"	"NA02_06"	"NA03"	"NA04"	"NA05"	"NA05_01"	"NA05_02"	"NA05_03"	"NA05_04"	"NA05_05"	"NA05_06"	"NA05_06a"	"NA06"	"NA07"	"SP01"	"SP01_01"	"SP01_02"	"SP01_03"	"SP01_04"	"SP01_05"	"SP01_06"	"SP01_06a"	"SP01_07"	"PD01_01"	"PD02"	"PD10"	"PD04"	"PD04_07"	"PD05_01"	"PD06"	"PD06_07"	"PD06_08"	"PD07"	"PD07_06"	"PD08"	"PD09"	"PD09_01"	"PD09_02"	"PD09_03"	"PD12_01"	"FB01_01"	"TIME001"	"TIME002"	"TIME003"	"TIME004"	"TIME005"	"TIME006"	"TIME007"	"TIME008"	"TIME009"	"TIME010"	"TIME011"	"TIME012"	"TIME013"	"TIME014"	"TIME015"	"TIME016"	"TIME017"	"TIME018"	"TIME019"	"TIME020"	"TIME_SUM"	"MAILSENT"	"LASTDATA"	"FINISHED"	"Q_VIEWER"	"LASTPAGE"	"MAXPAGE"	"MISSING"	"MISSREL"	"TIME_RSI"	"DEG_TIME"
1102	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 10:04:40	2	T	F	F	T	F	F	F	F	F		1	1	5	2	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F		F	1	4	1	F	F	F	F	F	F	F	F	F	T	F		F												5		1	F	T	F	F	F		F	4	6	6	6	5	6	6	5	4	3	2	2	4	3	1	F	T	F	F	F	F		7	7	7	6	4	2	4	2	6	4	4	5	3	6	3	6	3	1	1		1		3	1	1		T	F	F	F	F		3	2	1	F	T	F	F	F	F		F	35	1	2	2		5	9			9		3	2	T	T	F			1627	27	6	11	117		18		14	80	9	87	19	104	31	26	9	8	93	23	704		2020-12-16 10:43:09	T	F	20	20	3	1	0.85	4
1104	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 10:05:50	3	T	T	F	F	F	T	F	F	F		1	2																																															1	F		F	F	F	F	T	F	F		4	-9	1	F	F	F	F	F		T	4	5	5	3	5	3	5	3	5	3	6	2	2	4	2	T	T	F	F	F	F		5	5	2	2	5	5	5	2	4	2	2	2	3	3	5	5	5	4	3		1		2	2										1	2	T	F	F	F	T	F		F	39	1	2	6		15	3			10		2	1	F	T	F			9	10	6	13		14	16	2	10	64	7	54	13	91	26		11	5	49	8	408		2020-12-16 10:12:38	T	F	20	20	5	3	1.47	33
1105	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 10:06:56	5	T	T	F	T	T	F	T	F	F		1	2	28	0	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		F		-9	0	F	F	F	F	F	F	F	F	F	F	F		F	1	F		F	F	F	T	F	F	F		4		1	F	F	F	F	F		T	3	5	3	3	3	4	3	3	3	4	5	1	2	1	1	F	F	F	F	F	T		3	5	3	3	3	3	3	3	3	2	2	3	4	5	5	5	2	1	2		4		2	1	2	T	T	F		F	F		4	1	1	T	F	F	F	F	F		F	41	2	1	1		18	9			9		5	2	T	F	T			132	13	7	30	17	13	12		31	92	32	76	27	62	39	31	8	11	108	7	748		2020-12-16 10:19:24	T	F	20	20	11	9	0.99	13
1107	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 10:19:45	2	T	F	F	T	F	F	F	F	F		2	2																																															1	F		T	F	F	F	F	F	F		4		1	F	T	F	F	F		F	4	5	5	2	1	1	1	2	6	1	1	2	3	1									4	2	2	4	1	1	4	1	1	2	3	2	5	4	2	2	1	1	2		3		3	2										3	2	F	F	T	F	T	F		F	54	1	1	6		25	9			9		2	1	T	F	F	"Germany"		12	20	31	32		15	16		32	78	37	64		83	40		14	11	74	4	537		2020-12-16 10:29:08	T	F	20	20	2	0	0.94	13
1108	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 10:19:57	4	T	T	F	F	F	F	T	T	F		2	2																																															1	F		T	F	F	F	F	F	F		3		2	F	F	T	F	T	"UMIN"	F	4	3	5	1	3	1	2	4	4	1	5	1	2	2	1	F	T	F	F	F	F		5	3	5	5	5	5	5	5	3	5	5	5	2	5	5	5	6	5	3		1		2	2	0		F	F	F	F	F		-9	1	2	T	T	F	F	F	F		F	47	1	2	3		20	1			5		1	2	T	T	F	"Japan"		23	13	13	14		36	35		37	134	8	114	30	125	56	12	16	14	67	19	766		2020-12-16 10:32:43	T	F	20	20	5	4	0.74	1
1109	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 10:20:25	4	T	T	F	T	F	T	F	F	F		1	2																																															3	F		F	T	T	F	F	F	T	"Plan to implement it in the future"	5		1	F	F	F	T	F		F	4	3	5	5	6	2	2	5	5	1	6	1	1	2	1	F	T	F	F	F	F		7	4	5	6	5	2	2	1	6	5	5	5	6	4	2	2	1	1	1		1		2	1	1		F	F	F	F	T	"Brainstorm, EEGLab, Freesurfer"	2	2	2	T	F	T	F	F	F		F	37	1	1	6		10	9			9		2	2	T	T	F	"Germany"		9	9	4	23		32	15		13	66	16	68	18	59	19	20	5	8	51	21	456		2020-12-16 10:28:01	T	F	20	20	2	0	1.19	14
1110	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 10:22:07	2	T	T	F	F	F	F	F	F	F		1	1	50	1	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		T	3	5	1	F	F	F	F	F	F	F	F	F	F	F		T												4		1	F	F	F	F	F		T	2	5	6	6	3	4	2	5	5	4	3	1	5	3	2	T	T	F	F	F	F		6	7	3	5	5	3	2	1	2	3	2	5	3	6	7	4	2	1	3		1		1	1	1		F	F	T	F	F		4	1	1	F	F	F	F	F	T	"national instrulent"	F	43	1	1	1		20	9			10		6	2	T	T	F			8	14	4	9	45		12		7	63	5	50	31	68	20	48	7	21	54	25	459		2020-12-16 10:30:18	T	F	20	20	3	1	1.29	20
1111	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 10:31:29	1	T	F	F	F	F	F	F	F	F		2	2																																															2	F		T	F	F	F	F	T	F		4		1	F	F	F	F	F		T	4	5	4	6	6	6	6	6	6	6	6	2	3	3	1	F	F	F	F	F	T	"may need to get permission to share data"	6	6	4	4	6	6	6	4	6	6	6	6	4	6	7	7	4	1	1		2		4	2										3	1	T	F	F	F	F	F		F	64	2	2	3		30	1			5		1	1	F	T	F	"India"		47	12	6	10		17	12		12	46	22	43	29	56	28		8	13	57	9	427		2020-12-16 10:38:36	T	F	20	20	2	0	1.12	11
1112	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 10:33:10	4	T	T	F	T	F	F	T	F	F		2	2																																															2	F		T	T	F	F	F	F	F		4		1	F	T	F	F	F		F	4	4	4	5	5	3	4	4	5	3	4	1	4	2	1	F	T	F	F	F	F		5	5	5	5	5	5	5	3	4	4	4	5	3	5	3	5	4	2	1		2		3	2										3	1	T	F	F	F	F	F		F	49	2	1	3		20	1			5		1	1	F	T	F	"Spain"		44	17	11	24		16	17		42	63	7	102	39	56	24		11	18	62	31	584		2020-12-16 10:42:54	T	F	20	20	2	0	0.81	3
1113	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 10:37:17	3	T	T	F	F	F	F	T	F	F		2	2																																															1	F		T	F	F	F	F	F	F		5		1	F	F	F	F	T	"Eudract"	F	4	2	6	1	2	5	2	2	2	4	2	1	2	2	1	F	F	T	F	F	F		6	3	6	5	2	2	2	2	2	2	2	2	2	5	6	7	3	1	2		2		2	1	2	T		F	F	F	T	"LCmodel"	2	2	1	T	F	F	F	F	F		F	40	2	1	6		14	1			10		1	1	F	T	F			58	20	10	33		16	25		36	61	7	84	58	60	27	24	8	7	78	7	619		2020-12-16 10:47:36	T	F	20	20	3	1	0.92	8
1114	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 10:41:03	2	T	T	F	F	F	F	F	F	F		2	2																																															1	F		T	F	F	F	F	F	F		5		1	F	F	F	F	F		T	3	5	5	7	7	2	6	6	6	7	4	1	3	2	2	F	T	T	F	F	F		6	7	5	5	7	5	6	7	7	6	6	7	4	4	4	5	2	4	1		1		1	1	1		T	F	F	F	F		4	1	1	F	F	T	F	F	F		F	46	1	1	6		20	9			9		1	2	T	T	F	"Germany"		44	9	5	38		7	13		9	64	182	99	22	46	19	15	6	9	54	3	471		2020-12-16 10:51:48	T	F	20	20	2	0	1.28	27
1116	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 10:43:50	4	T	T	F	T	F	F	T	F	F		1	2																																															2	F		F	T	T	F	F	F	F		5		1	F	F	F	F	F		T	1	6	4	6	1	1	5	1	5	2	5	2	3	1									6	2	2	2	3	1	6	1	3	1	5	3	6	7	5	7	1	2	1		4		2	1	1	F	T	F		F	F		4	1	3	T	F	T	F	T	F		F	39	1	1	6		12	9			9		2	1	T	F	F	"Netherlands"		6	9	6	24		16	14		30	91	24	140		78	21	10	8	8	65	12	562		2020-12-16 10:53:12	T	F	20	20	2	0	1.11	15
1120	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 11:01:23	2	T	T	F	F	F	F	F	F	F		1	2																																															1	F		F	F	T	F	F	F	F		5		1	F	F	F	F	F		T	4	5	1	7	4	7	7	5	5	4	4	1	4	4	1	T	F	F	F	F	F		5	5	4	4	4	4	4	4	4	4	4	5	2	6	6	6	4	4	3		1		3	1	1		F	F	F	F	T	"Freesurfer"	3	1	2	T	T	F	F	F	F		F	39	1	2	1		12	1			9		3	2	T	T	F	"Australia"		18	31	6	17		21	17		7	81	9	73	47	74	55	22	14	22	95	13	622		2020-12-16 11:11:45	T	F	20	20	2	0	0.9	6
1123	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 11:14:10	3	T	T	F	T	F	F	F	F	F		2	2																																															1	F		T	F	F	F	F	F	F		4		1	F	F	F	T	F		F	4	5	4	3	4	2	3	2	3	1	5	2	3	3	2	T	T	F	F	F	F		5	5	4	4	3	4	5	4	4	5	4	4	3	5	5	6	5	4	1		1		3	1	1		F	F	F	F	T	"brain vision analyzer"	3	2	1	F	T	F	F	F	F		F	33	2	1	6		10	8		"clinical child and family studies"	9		2	1	T	F	F	"Netherlands"		18	12	6	24		14	11		14	55	294	49	26	39	27	38	7	5	65	11	430		2020-12-16 11:26:05	T	F	20	20	2	0	1.13	13
1124	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 11:16:44	3	T	T	F	F	F	F	T	F	F		2	2																																															1	F		F	F	F	T	F	F	F		4		2	T	F	T	F	F		F	5	3	3	3	1	1	3	3	3	1	5	1	4	4	1	F	F	F	F	F	T	"in my Institute there are some prrocedures for the data sharing"	3	3	2	2	2	2	5	1	5	3	3	5	6	6	6	6	6	2	2		1		1	1	1		T	F	F	F	F		1	1	2	T	T	F	F	F	F		F	45	2	1	6		20	1			8		5	2	T	T	F	"Italy"		32	17	15	38		30	31		38	89	9	66	44	75	32	10	7	11	83	26	653		2020-12-16 11:27:37	T	F	20	20	2	0	0.79	3
1127	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 11:30:10	3	T	T	F	F	F	F	T	F	F		1	1	100	1	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		F	4	5	3	T	F	F	F	F	F	T	T	F	F	F		F												5		3	T	T	F	T	F		F	5	5	2	2	4	1	1	2	1	1	7	1	5	3	1	F	F	T	F	F	F		1	5	2	2	1	1	1	1	2	1	4	1	7	2	1	2	1	1	2		2		1	1	2	T		F	T	F	F		2	2	2	F	F	T	F	T	F		F	44	1	1	7	"Psychology and Bioligy"	18	9			10		3	1	T	F	F	"Israel"		10	8	3	7	63		10		14	72	5	54	12	52	23	9	7	9	77	13	448		2020-12-16 11:37:38	T	F	20	20	2	0	1.46	23
1128	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 11:51:32	3	T	T	F	F	F	F	T	F	F		1	2																																															2	F		F	T	T	F	F	F	F		5		1	F	F	F	F	F		T	5	4	4	6	3	1	4	4	3	1	6	1	3	4	2	F	F	T	T	F	F		2	4	4	2	5	2	4	2	4	2	3	6	3	6	7	6	4	2	2		1		1	1	1		T	F	F	F	F		4	2	1	T	F	F	F	F	F		F	59	2	1	6		21	1			9		1	1	T	F	F			22	18	4	56		18	24		46	82	37	102	36	96	36	20	12	8	78	8	703		2020-12-16 12:03:15	T	F	20	20	3	1	0.83	5
1129	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 12:12:05	1	F	F	F	T	F	F	F	F	F		1	2																																															2	F		F	T	T	F	F	F	F		4		1	F	T	F	F	F		F	5	5	4	1	2	1	1	2	5	1	4	1	4	1									5	5	1	1	3	5	3	1	3	4	5	7	2	6	5	4	1	1	1		6	"EMEGS, EEGLAB"	2	1	1	F	F	F	F	F	T	"Brainvision Analyzer"	2	1	1	T	F	F	F	F	F		F	44	1	1	6		15	3			5		2	2	T	T	F			26	14	8	20		15	11		11	62	13	76		66	40	24	10	7	55	14	472		2020-12-16 12:19:57	T	F	20	20	3	1	1.01	6
1132	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 12:16:28	1	F	F	F	T	F	F	F	F	F		2	2																																															1	F		T	F	F	F	F	F	F		4		1	F	F	F	F	F		T	4	5	2	7	2	7	7	2	2	1	6	2	4	4	1	F	F	F	T	F	F		5	6	3	2	7	7	7	6	4	1	1	5	4	6	3	3	5	3	1		4		4	2										3	1	F	F	F	F	F	F		T	60	2	2	7	"Optometrist and researcher"	10	7	"Brain mapping through retinal neuromodulation "		6	"Executive Director of Research "	5	3	T	T	T		"I use eyeglasses to influence sensory integration and neuromodulation via direct retinal connections with the limbic system and brainstem."	43	18	5	15		9	14		16	98	9	114	19	95	45		11	21	156	108	796		2020-12-16 12:29:44	T	F	20	20	2	1	0.84	4
1134	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 12:23:29	4	T	T	F	T	F	F	T	F	F		2	2																																															1	F		T	F	F	F	F	F	F		4		1	F	F	T	F	F		F	4	5	5	5	5	2	5	6	6	1	6	1	2	2	1	F	F	F	F	F	T	"none"	5	4	3	3	5	6	6	1	5	5	5	6	1	5	6	6	2	1	2		1		2	1	1		T	F	F	F	F		3	2	2	F	T	T	F	F	F		F	45	1	1	3		20	1			5		1	1	F	T	F			164	12	7	27		6	12		21	68	5	87	32	78	28	21	10	11	39	16	644		2020-12-16 12:34:13	T	F	20	20	3	1	1.07	11
1135	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 12:23:59	5	T	T	T	T	F	F	T	F	F		2	2																																															1	F		T	F	F	F	F	F	F		3		1	F	F	F	F	F		T	3	4	4	4	4	4	4	4	4	4	4	2	3	3	1	T	F	F	F	F	F		4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	5	5	2		2		4	2										1	1	F	F	F	F	F	T	"audio"	F	58	2	1	3		27	7	"radiology"		10		1	3	T	T	T			8	19	7	9		17	14		24	33	16	39	10	20	57		8	19	68	10	378		2020-12-16 12:30:17	T	F	20	20	3	1	1.37	26
1136	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 13:06:02	4	T	T	T	F	F	F	T	F	F		2	2																																															1	F		T	F	F	F	F	F	F		4		1	F	F	F	F	F		T	3	5	4	1	5	3	5	5	5	2	4	2	4	4	1	F	T	F	F	F	F		5	5	3	3	3	2	3	2	2	1	1	5	3	5	6	6	3	2	2		1		2	1	2		T	F	T	F	F		3	1	1	F	F	F	F	T	F		F	37	2	2	7	"Medical Physicist"	16	4			5		3	2	T	T	F	"Brazil"		325	458	11	66		17	26		32	199	10	753	40	951	36	16	16	18	106	14	773		2020-12-16 13:57:37	T	F	20	20	2	0	0.54	1
1138	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 13:22:28	4	T	T	F	T	F	F	T	F	F		1	1	700	1	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		F	2	5	1	F	F	F	F	F	F	F	F	F	F	F		T												3		1	F	F	T	F	F		F	2	5	6	2	5	4	5	4	6	4	1	1	2	1									5	6	3	2	2	2	2	2	5	4	4	4	2	5	5	5	2	3	2		1		1	1	2		T	F	T	F	F		2	2	1	T	F	F	F	F	F		F	48	1	1	3		20	1			9		6	3	T	T	T			12	11	3	4	113		15		10	743	5	56		161	26	31	9	7	55	18	607		2020-12-16 13:43:48	T	F	20	20	3	1	1.23	20
1139	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 13:32:28	1	F	F	F	T	F	F	F	F	F		2	2																																															3	F		T	T	T	F	F	F	F		5		1	T	F	F	F	F		F	5	1	1	1	2	1	5	4	2	1	4	2	5	1	0	F	F	F	F	F	F		1	6	1	1	5	1	7	1	2	1	1	5	4	4	4	4	4	1	3		6	"Lets Wave"	2	1	3	F	T	T	T	F	F		3	2	1	F	F	T	F	F	F		F	50	2	2	1		30	9			10		2	1	T	F	F			42	8	7	19		22	12		15	59	8	47	6	82	37	23	22	12	75	13	509		2020-12-16 13:41:01	T	F	20	20	5	3	1.07	15
1141	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 13:49:23	3	T	T	F	F	F	F	F	T	F		1	1	400	1	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		T	6	5	2	F	F	F	F	F	F	T	T	F	F	F		F												2	2	1	F	T	F	F	F		F	1	6	6	5	4	3	3	5	7	4	5	1	5	1									6	6	5	5	5	1	2	4	7	4	4	7	5	6	4	5	3	2	3		6	"Matlab based PLS, custom code. This selection is very biased to task fMRI"	1	1	4	T	T	T	F	F	T	"Brain Connectivity Toolbox (brain-connectivity-toolbox.net) "	3	1	2	F	T	F	F	T	F		F	42	1	2	6		20	9			10		1	2	T	T	F	"Canada"		5	11	5	22	82		14	7	31	55	5	54		45	70	47	11	10	46	17	506		2020-12-16 13:58:20	T	F	20	20	2	0	1.15	18
1142	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 14:13:59	3	T	T	F	F	F	F	F	F	T	"MRI diffusion"	1	2																																															1	F		F	F	T	F	F	F	F		5		1	F	F	F	F	F		T	2	5	6	2	2	1	2	5	5	1	4	2	2	5	1	T	F	F	F	F	F		2	2	2	2	2	1	1	1	1	4	4	6	6	4	2	2	1	1	3		6	"Freesurfer + AFNI"	2	1	2	T	T	F	F	F	F		4	2	1	T	F	F	F	F	F		F	40	2	2	7	"Speech scientist"	18	9			5		3	1	T	F	F	"Canada"	"We have been fighting our local ethics committee for over a year to be allowed to share primary research data (both behavioural and MRI) without any success.
In the meantime, we do share our stimuli, tasks, and group MRI data.
We may have lost several battles, I am confident we will win the war."	3	20	5	10		13	12		6	70	35	68	9	63	34	20	9	4	88	127	485		2020-12-16 14:23:55	T	F	20	20	0	0	1.34	36
1146	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 15:29:51	5	T	T	T	T	F	F	T	F	F		2	2																																															1	F		T	F	F	F	F	F	F		4		1	F	F	T	F	F		F	3	5	3	5	6	1	5	3	3	2	5	1	2	1									6	6	5	7	6	1	5	4	3	3	3	1	5	4	7	6	3	2	1		1		2	1	2		T	F	T	F	F		4	1	3	T	T	F	F	T	F		F	51	1	1	4		25	3			8		1	3	T	T	T	"Germany"		51	19	30	35		19	25		117	112	8	257		204	24	39	21	20	139	25	1021		2020-12-16 15:48:56	T	F	20	20	2	0	0.56	1
1150	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 16:04:09	4	T	T	F	F	F	F	F	T	T	"MRS"	1	2																																															1	F		F	F	F	T	F	F	F		5	-9	2	F	T	T	F	F		F	4	6	6	1	3	1	1	3	3	1	5	2	2	4	3	T	T	T	F	F	F		2	5	1	1	1	1	1	4	2	2	2	3	3	5	6	5	3	1	2		1		1	1	3		T	T	F	T	F		2	2	1	F	F	T	F	F	F		F	35	1	2	6		10	1			9		1	2	T	T	F	"USA"		39	31	4	9		16	28	2	29	62	18	70	16	70	29	11	10	12	76	30	562		2020-12-16 16:13:31	T	F	20	20	3	2	1.05	18
1152	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 16:54:32	4	T	T	F	T	F	F	F	T	F		1	2																																															1	F		F	F	F	F	F	F	T	"Just starting my lab and would like to implement it"	5		4	T	T	T	T	F		F	4	3	1	5	1	1	1	1	1	4	1	1	3	1									5	6	1	1	4	1	5	1	5	6	7	4	5	6	4	4	1	1	1		1		2	2	0		F	F	F	F	F		-9	2	1	F	F	T	F	F	F		F	35	1	1	3		8	1			10		1	2	T	T	F	"Germany"		17	11	5	26		30	10		14	50	7	44		55	32	9	9	5	49	30	403		2020-12-16 17:01:15	T	F	20	20	5	4	1.21	14
1153	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 17:01:14	2	T	T	F	F	F	F	F	F	F		1	1	1000	3	F	F	F	F	F	F	F	F	T	F	T	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F		F	5	1	3	T	F	F	F	F	F	T	F	T	F	F		F												2	2	1	F	T	F	F	F		F	4	6	2	4	6	4	5	4	4	4	6	1	5	4	1	F	F	T	F	F	F		3	3	2	2	2	1	2	4	5	2	2	5	7	2	1	3	1	1	2		3		1	1	2	F	T		F	T	F		3	2	2	F	F	T	F	T	F		F	44	1	2	2		20	9			6	"Research Associate Professor"	2	2	T	T	F	"USA"		10	9	5	8	73		30	7	7	78	6	63	19	67	31	20	4	8	106	4	555		2020-12-16 17:10:29	T	F	20	20	2	0	1.41	26
1154	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 17:02:12	2	T	T	F	F	F	F	F	F	F		1	2																																															1	F		F	F	F	T	F	F	F		5		1	F	T	F	F	F		F	5	4	2	1	6	2	3	5	6	2	5	2	2	5	3	T	T	T	F	F	F		5	5	6	3	4	3	5	2	6	5	5	7	2	3	3	5	5	3	1		1		2	1	1		F	F	F	F	T	"CONN"	2	1	1	T	F	F	F	F	F		F	43	1	1	6		10	9			5		2	2	T	T	F			234	11	269	159		147	29		44	121	48	123	25	213	56	37	13	17	148	38	982		2020-12-16 17:31:04	T	F	20	20	3	1	0.46	1
1157	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 17:40:22	2	T	T	F	F	F	F	F	F	F		1	1	100	1	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		T	4	5	1	F	F	T	F	F	F	F	F	F	F	F		F												4		1	F	F	T	F	F		F	4	6	5	2	3	1	2	3	6	5	6	1	4	3	3	T	T	T	F	F	F		2	2	2	2	1	1	3	4	2	4	3	2	6	2	6	2	2	1	3		1		2	1	3		T	F	T	T	F		3	2	2	F	F	T	F	T	F		F	28	2	2	7	"Cognitive Science"	7	9			3		1	2	T	T	F	"Switzerland"		3	16	3	4	78		21		12	48	11	41	24	38	23	13	5	11	82	12	445		2020-12-16 17:47:47	T	F	20	20	2	0	1.43	38
1158	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 17:44:46	4	T	T	F	F	T	F	T	F	F		1	2																																															2	T	"NIFTI"	F	F	T	F	F	F	F		5		3	F	T	T	T	F		F	5	2	2	1	5	1	1	1	1	1	2	1	2	4	1	F	F	T	F	F	F		5	6	2	2	2	1	1	1	2	2	2	5	2	5	6	7	2	2	2		1		2	1	2		T	F	T	F	F		3	2	1	T	F	F	F	F	F		F	54	1	1	6		28	9			5		1	2	T	T	F	"Germany"		35	12	5	6		26	14		25	65	6	65	19	67	36	17	8	7	70	13	496		2020-12-16 17:53:03	T	F	20	20	2	0	1.11	9
1161	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 18:10:33	3	T	T	F	F	F	F	T	F	F		1	1	300	1	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		F	1.5	5	1	T	F	F	F	F	F	F	F	F	F	F		F												4		2	F	T	T	F	F		F	4	2	3	2	4	1	1	4	5	1	5	2	2	4	2	F	T	T	F	F	F		2	5	5	4	5	2	3	2	2	2	5	2	3	5	2	5	5	2	2		2		2	1	3	T		F	F	T	T	"nipype, nilearn"	3	2	1	T	F	F	F	F	F		F	31	1	1	4		6	4			3		6	2	T	T	F			10	7	3	4	34		7		10	54	11	38	11	33	16	26	4	5	38	2	313		2020-12-16 18:15:46	T	F	20	20	3	1	1.91	62
1163	"~anonymous"		"OSQ_Serienmail"	"interview"	2020-12-16 18:50:51	3	T	T	F	F	F	F	T	F	F		1	1	300	1	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		F	3	1	2	T	F	F	F	F	F	T	F	F	F	F		F												5		1	F	T	F	F	F		F	5	2	2	4	4	1	1	1	1	1	4	1	5	4	2	T	T	F	F	F	F		4	5	3	2	2	1	2	1	1	1	1	1	7	6	4	4	2	1	2		6	"I mix and match tools from different software depending on the analysis step"	1	1	3	T	T	T	F	F	F		1	2	2	F	F	T	F	T	F		F	40	1	2	1		20	9			10		3	2	T	T	F	"Switzerland"		18	12	4	10	66		24		8	79	8	115	23	64	88	39	13	18	71	53	713		2020-12-16 19:02:44	T	F	20	20	2	0	0.93	7
